paper_id,effective_pdf_sha256,logical_page_number,page_class,pdf_inspector_text_chars,poppler_text_chars,text_chars,text_sha256,evidence_source
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,29,TEXT_PAGE,54,2,54,F443C613F92C6A11C3C24CE830E1E0CA940135F8953EDC2D7547FF1347CBFB98,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,30,TEXT_PAGE,54,2,54,7765F1FEF3DCF4E6C25114CDC5AD0FD62049B92C53B2EFA74BAB04A27413E76D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,31,TEXT_PAGE,689,673,689,C2677377758DF042BCA16C4A8A6C3DEE3D3CC2B0C36B418201E44A935EFA8B62,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,32,TEXT_PAGE,915,899,915,E3E1DE75D82B727B5E816C22BBC340B8330C3CFE1DA1FDB7A4E840C545237B64,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,33,TEXT_PAGE,955,939,955,B2226F412815DB4482A911C001E664BAE41559C994D48DF37E7927BF856DDA29,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,34,TEXT_PAGE,1009,993,1009,8EB03DED5365D192C0BE29E501F416540A2B4783F164D5300EC87DA241E21108,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,35,TEXT_PAGE,1001,985,1001,BF8454C0DEE4405E0643D4163291D6E6091A6E59A1B7353059F8594F99FE3CA8,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,36,TEXT_PAGE,933,917,933,84AB5BCD1630A7E47919E8DD8F1312BE629691B88BBC9EE5B993D8EBC7319D31,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,37,TEXT_PAGE,1437,1421,1437,372094F9689C31173B64CE2C45C454C431ED739FF7AB0213C2117CBFBAA4E411,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,38,TEXT_PAGE,2066,2050,2066,C0C6A63BA274F6889F64A73DC6115FED16D375AE07553116927E1196667977BA,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,39,TEXT_PAGE,2043,2027,2043,B7F698E73455E0DEDE1965C0CD57EBA2CA2B92AC471029D36F5A78445A81D165,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,40,TEXT_PAGE,2096,2080,2096,770D2AA92C0A8F0F825EE946095390ED0AAB635F17FED04CA4471E6ED3BD5686,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,41,TEXT_PAGE,1956,1940,1956,2F71CD6F70E478FD505859A15A8F19DA7D99E73B16292575D393447DD58B2487,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,42,TEXT_PAGE,2284,2268,2284,AD080CFE81C0EC721D6441D1FA3E3FD29858DA313B0D580DE06307AA74512677,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,43,TEXT_PAGE,2284,2268,2284,60FF366A7222498CC909AFE7C9A6676827CCD4B3CB081FA3343C09EC5417D348,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,44,TEXT_PAGE,2326,2310,2326,782D155F881EDAB60A634977B182A2350F022831319A31D2C54A140A85808693,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,45,TEXT_PAGE,2306,2290,2306,630CAFB9609217422D6B1A2CD67FF11E825C1CC6D7E6B4FC22DEFDFF0E665F50,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,46,TEXT_PAGE,1336,1320,1336,FCFB796EE158E307D2135E69B19FD25A66EBBD2AE5BB44AE23CB63E2466156F7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,47,TEXT_PAGE,1356,1340,1356,24E14580C65B2E5261FA413E7201CD8ECBF1FE955576EDCA001D16E9FE630DBD,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,48,TEXT_PAGE,1345,1329,1345,0BAB03030A77809B442A3D9760C7081C570F4106CD7537E2DDD81781B948F59B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,49,TEXT_PAGE,1446,1430,1446,661B1D32D14BEE796A1B1179E3EFE228B1CF9A9B0051360992C83188D635CA1C,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,50,TEXT_PAGE,1275,1259,1275,EAC4B8D0750CA43C2FCD2B29A46C20C320B8A34A10990DC7AFE158EF04A053CF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,51,TEXT_PAGE,751,735,751,C2225B7E22434434645326A38FE73740EDC12E2F5BEFEAB34645BF1EBD3C3D05,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,52,TEXT_PAGE,642,626,642,65C0BD657BD846B778CC4788C02CEDDA4C948E571F08DCCCCACBBF6F0140256D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,53,TEXT_PAGE,495,479,495,787042294332F278A6EFD0270626D22FC8A78815EF351E621F684C4D5A1DC197,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,1,TEXT_PAGE,695,681,695,EE1CBF690EB45A99CAD821589514901F2485BCA796B76E2708EDE451316C8B85,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,2,TEXT_PAGE,148,132,148,923FF788D7D339ECA7B9DBF1DE026400C25142FA8049431EE5181F36D02CD570,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,3,TEXT_PAGE,800,784,800,21B72E09572C1A1AC4410B2DB8CC4B0E37714D3B736CE07E3F94921DDF51AA01,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,4,TEXT_PAGE,1016,1007,1016,C12F11101A7C5C89E382E443D8605C3A12022A3D5BF8FD115EA16FDD7E4AD3FA,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,5,TEXT_PAGE,605,600,605,B2A76265814ECED4E7FD32FD4D10EAD17C89918E56DD295B77DB6CFC9DB6B454,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,6,TEXT_PAGE,848,837,848,29DBEF723DEDC0C214EFBABEA1F56F3DB1CD615C64E68268B272A5E9E73C7A6B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,7,TEXT_PAGE,608,626,608,C5B36D942F2EB49FA00567AC240154AA38CC8D2C6230CDDBCF2AADCA9317666B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,8,TEXT_PAGE,657,645,657,DE3B6F5FCF3000D13C11D0E0F9909141091850306CFF6F2D3984EFB2C3DB5CBF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,9,TEXT_PAGE,760,750,760,2B42918A23A6E042EE9A412139CBAEF0F332D5D3816E74D478FCE60AB75D3FAB,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,10,TEXT_PAGE,731,718,731,A2EB04E815AEE84C5BFE2E4C970C0B1963037F165AD83B22711AC7C7A64FDFCD,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,11,TEXT_PAGE,658,661,658,82645CF095571F2C9B4820B5B6716E953DC4EAD14A74799E23CF3F5A6C5DAE5F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,12,TEXT_PAGE,694,691,694,410E0E156DE34AA4FE8C6BA0DEC829116B479C49082DDDAC18CCC66D2A00BF2B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,13,TEXT_PAGE,1048,1043,1048,0E6A452AE29EDE878CCD27F9570CDEF078E9255CF2BC718D6C8D86CC654AA77F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,14,TEXT_PAGE,676,669,676,CA2BA81E5FD4CB1D6B59256F05FDA670FEF327F9913E0268BB9C175BE8AC0C38,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,15,TEXT_PAGE,456,440,456,C294E088FA01418CDB80699CEAB346A494AFDCD993D13302432FE00A7D0EF637,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,16,TEXT_PAGE,590,574,590,535AF142EFB2A86DF5C3B4CF9B17E3E8D620E8B9BF3EE5F199589FB5D6367B3D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,17,TEXT_PAGE,653,637,653,5112E5F0BB4363C2F1D6E46A0299652E933F29510100447EBB3E055836F45FEE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,18,TEXT_PAGE,492,476,492,05EBD77C3623B17EA8C75DE0BCB457B28B8661AFB6B5B225478ACDC137186304,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,19,TEXT_PAGE,421,405,421,0E7FD5C3FE28BABB406CCB303F7D29B00AEC9FEEF319A48989EB4C5EA933853D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,20,TEXT_PAGE,2099,2083,2099,1D16A6933F5A8D79EC2387E494A4FBAE74EAFB8A8E7F2717F4E63B49591CFF8F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,21,TEXT_PAGE,2199,2183,2199,D1A262629A0A31164F7028B8531E91E5C4406313E9955DFBBD964ECA0CBA2D07,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,22,TEXT_PAGE,2201,2185,2201,732E5201B072C86B00B9DC7F7875AA54FDD8D498E32BD96A66CE27ECE17B1FA7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,23,TEXT_PAGE,2139,2123,2139,BD343A41C2962576E801297C46295C0DB716416575A7C21A307941E9E2094C9B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,24,TEXT_PAGE,2161,2145,2161,13AD8E85CC652663834783359B90F04BF64AFE51F2F74B3A6B7077E9941204C1,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,25,TEXT_PAGE,2121,2105,2121,8D422C537EDD9A3E50B968837DBDC8319D109D491B75AC5EA56218C2037782F5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,26,TEXT_PAGE,966,950,966,73D3D5AFDF8905AE76984103BD2A59BF5AFA9A17B3DF9D43111BF587B1223953,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,27,TEXT_PAGE,575,559,575,8212BC5895507F427AEFA3B2607AAEF5A9DEE54A86C17DFDDC0818AB744612E0,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,28,TEXT_PAGE,577,561,577,C813468DD79C6FA66B7CAED7B0A1C0E1411992DFB0BBE9CC3BACFD41E05A9E8D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,29,TEXT_PAGE,615,599,615,85BFF7000A51CFD445BEAE3F3876A3043DC9B1372A6EE5BE488CEC41A6AC0E28,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,30,TEXT_PAGE,615,599,615,5C444B4F7B224DAFAA60F85D3EC87F41252ECB6252C6D2482F42D02F5AC261AF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,31,TEXT_PAGE,615,599,615,7EE9E1F74D54A735498FC7C071DEDB0A3A2DD00243CF34B65C64D4171C2A2677,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,32,TEXT_PAGE,615,599,615,BE27929654C8BAD95B79C0F3235ABE4232B6C6B80C0EB494AF4DE3B96A4430E2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,33,TEXT_PAGE,615,599,615,D8EEF41F7EF9E8C4046847B24FC848764E25AA16846346A7B23D25D00C9A4AE5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,34,TEXT_PAGE,615,599,615,6AF1824C7B8C4E813D558B8D5B5918114AFA6C49AA036A57A75FD37FFFFDF236,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,35,TEXT_PAGE,615,599,615,34D26AB4657E224B923E4E2FF430BA765F565ACCE5C340EB0E93B1B7B9009DC0,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,36,TEXT_PAGE,615,599,615,65DBCE6C818DCEEBBFAFFBA1D676988876F9CB47CC4BBC4A903708E99BED96B3,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,37,TEXT_PAGE,615,599,615,85FA37DE3D6790A744898D72E73D3B5BCB78DD8FF45FA255F34413A086D605C1,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,38,TEXT_PAGE,615,599,615,C466FC54DA53BD0AD8613C81250A3A5E7837B63C63F3DD109D2B6B44C08FDD62,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,39,TEXT_PAGE,615,599,615,161888F7C94DFC3C60E3F0E608E9CE5DAA0E33F9FC16EC294D96C5F13AB8A751,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,40,TEXT_PAGE,615,599,615,F444F2C989433493EE461F847B7C8C8ADE6EE688734DDB4B5B6843E158C33DDE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,41,TEXT_PAGE,615,599,615,CE7156A088074897D16E9BC3669FBB9FE4474E3DD9749D53FE21BCAC3D8E3FD1,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,42,TEXT_PAGE,615,599,615,F30D93672FDBF093B2EA1CF9CFAB1531822021A322162EC94DA09F4A30677DEC,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,43,TEXT_PAGE,615,599,615,ACF21C711C934FDD3DA7B4C067E89EB1A558725EB93F96FC91E0C6D2CD8A0D07,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,44,TEXT_PAGE,615,599,615,6DA90C3EE78E90D29FF33CD72468E813978E963C8EAEE6ABD5F69655C6F49034,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,45,TEXT_PAGE,615,599,615,B14708BBBB15E2C200EFE0D10C6FAC98653BCD8DF170AABF2C9B4FBA1FC9BBD3,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,46,TEXT_PAGE,615,599,615,42C80B80970227A304D18E88A1B8637859656FDFE66323561C214BAB86EAFD37,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,47,TEXT_PAGE,615,599,615,6681DF27015C0A50A0429CCB3DF3B1BB3ABC8A0D669FA42067879F265CB9634D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,48,TEXT_PAGE,615,599,615,5AD4E1C615DF8730F386DA36C17ED07E6BB82F75D319ADC7BB1BB1DF0B31F7AB,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,49,TEXT_PAGE,615,599,615,522E653AB2FBEF7C80BCAE48E27D05ECCBF9436B21DD4D51C7EA778D4A405DBD,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,50,TEXT_PAGE,615,599,615,FE7B76208C43DD252BBCA7F53D0BEF208D81A00CD558976E1D42615D55E1DF17,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,51,TEXT_PAGE,637,621,637,3480227E2B73BD2256281B5D98F37865D5039C1408C8369377E1C6C7E6130FFC,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,52,TEXT_PAGE,655,639,655,4FD5AA1D6470B0AEFCB49E7C65C5E9057E93E3E16D3E5851ADECE1D9D5D602C5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,53,TEXT_PAGE,655,639,655,DC84881AAAF5F6FB4B588CD9D5A7A84C3F305219C88594055C57EA79A9912082,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,54,TEXT_PAGE,655,639,655,1E104DA06034A8BF0ED0774A5AA404E62533D9F80FCDCE3522D31B316118D873,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,55,TEXT_PAGE,655,639,655,C21790423B58C4185AD818B5DD4C6359AFC076FB015CE95EDD0B14477C1770A4,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,56,TEXT_PAGE,655,639,655,167D8A511C74F0E847E8E68C86EA605EFA4BBEF130F4F480B152C3F1AE9AED40,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,57,TEXT_PAGE,655,639,655,BB02F6248212118C2A0938C00BDB173CE42E86DC4EE4C00D64397167C5D3E3FE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,58,TEXT_PAGE,655,639,655,B642222424C19ECD80EA3B591566776204F110D7E3A7FB79B3C845269E73BF37,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,59,TEXT_PAGE,655,639,655,134C2D56E0031234875728D8235561D515EB4F07AC2663ADAF804A51E1B4DE73,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,60,TEXT_PAGE,655,639,655,E5013718A3C8A1F0CF2B3C24DC1CCBEC75198422C9676FE3063E758DDDA78C46,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,61,TEXT_PAGE,655,639,655,92996F2FA322092BE2D9FA34D3B95BAEFD308161ECF13DED3BF501A69227D093,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,62,TEXT_PAGE,655,639,655,2B7ECFC2BB71D3CE864814712B299E8089352713D83BDCB066BA2AEED5D5348F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,63,TEXT_PAGE,655,639,655,76FA7D91A7835F14523BCB70146478CDAF3D8F86381ECFFCAF308A6E6128192F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,64,TEXT_PAGE,655,639,655,2B7B262611059DB1369D89898484B9DBA06015F42971D1622F74044C074DF138,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,65,TEXT_PAGE,655,639,655,59F67E29B5317596CAD94E046C7F6AF5800D6FB00AF78E8875482F24B64351C0,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,66,TEXT_PAGE,655,639,655,391823CCD032872CB6ECA174343CA15C3A2D838F87D66566737C6429E91C5C28,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
