paper_id,source_page,original_file_path,original_sha256,readable_file_path,readable_sha256,pdf_inspector_page_chars,poppler_page_chars,pdf_inspector_status,poppler_status,verified_blank_page,final_page_class,classification_evidence,status
CUMCM-2025-A-A196,90,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,976,977,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=90 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,91,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1476,1525,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=91 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,92,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1626,1687,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=92 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,93,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,960,983,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=93 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,94,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1066,1157,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=94 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,95,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1093,1158,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=95 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,96,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,824,907,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=96 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,97,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1054,1105,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=97 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,98,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,391,409,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=98 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,1,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1461,1386,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=1 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,2,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1828,1816,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=2 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,3,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1719,1650,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=3 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,4,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,829,862,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=4 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,5,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1053,1080,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=5 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,6,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,904,923,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=6 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,7,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,844,909,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=7 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,8,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1664,1675,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=8 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,9,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1076,1122,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=9 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,10,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,805,947,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=10 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,11,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,774,824,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=11 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,12,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1397,1357,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=12 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,13,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1011,1014,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=13 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,14,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,714,774,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=14 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,15,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1491,1471,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=15 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,16,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,967,1016,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=16 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,17,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1604,1529,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=17 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,18,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1257,1347,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=18 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,19,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1046,1027,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=19 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,20,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,651,708,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=20 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,21,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,394,421,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=21 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,22,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,603,704,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=22 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,23,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,462,555,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=23 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,24,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,640,684,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=24 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,25,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1395,1410,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=25 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,26,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,536,653,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=26 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,27,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1071,1109,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=27 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,28,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1291,1397,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=28 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,29,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1479,1424,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=29 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,30,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1716,1751,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=30 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,31,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,271,272,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=31 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,32,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,520,514,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=32 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,33,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1314,1337,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=33 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,34,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,952,999,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=34 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,35,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1167,1242,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=35 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,36,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1029,1058,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=36 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,37,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1289,1321,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=37 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,38,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,990,1029,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=38 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,39,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1528,1589,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=39 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,40,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1209,1247,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=40 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,41,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1422,1461,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=41 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,42,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1412,1456,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=42 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,43,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1272,1308,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=43 uses 1-based numbering.,PASS
CUMCM-2025-B-B060,44,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/B060.pdf,17C1B7E255DCBB8E8AC34C0A750E39D7DF1EE4A5ED0D0323B46388F168090330,derived/pilot/pdf_ocr/2025/B060.readable.pdf,212B9FE43F444FAD1B5B1A7F4407F074EDDCFD782ACC5A2DDED554427BC3FC32,1141,1308,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=44 uses 1-based numbering.,PASS
